timestamp_s,elapsed_s,x,y,z,vx,vy,vz
1772662141.198033,0.19500017166137695,0.008220376433256465,0.03843935608585708,0.018756531882872917,0.07746866046492495,0.45473703047431696,-0.070739686025788
1772662141.203033,0.20000004768371582,0.008608169792141828,0.040742186057415294,0.018332758399516463,0.07755867177707261,0.4605659943116424,-0.08475469667129115
1772662141.208033,0.2050001621246338,0.008995336052032942,0.043072788925143796,0.01783782331351201,0.07743325197822269,0.46612057354570036,-0.09898701720089075
1772662141.213033,0.21000003814697266,0.009380893141897231,0.04542838949197735,0.017271669448085912,0.07711141797285807,0.4711201133667107,-0.1132307730852198
1772662141.218033,0.21500015258789062,0.009763958559474907,0.047802807140032766,0.016632667348259574,0.07661308351553515,0.4748835296110833,-0.12780041996526778
1772662141.223033,0.2200000286102295,0.010143721617052374,0.050186518773995825,0.015917067505996956,0.07595261151549333,0.4767423267926116,-0.14311996845252337
1772662141.228033,0.22500014305114746,0.010519491773011948,0.05256706620789321,0.015117636506460768,0.075154031191915,0.4761094867794772,-0.15988619990723762
1772662141.233033,0.23000001907348633,0.010890608252829892,0.054929436757803506,0.014225237259566115,0.07422329596358887,0.47247410998205813,-0.17847984937893066
1772662141.238033,0.2350001335144043,0.011256329079924918,0.0572577260513801,0.013232917514182825,0.0731441654190053,0.46565785871531995,-0.19846394907665815
1772662141.243033,0.24000000953674316,0.01161582385719745,0.05953657974278778,0.012138337999958854,0.0718989554545062,0.4557707382815357,-0.21891590284479417
1772662141.248033,0.24500012397766113,0.011968077523698816,0.06175198323152119,0.010945975197071571,0.07045073330027347,0.44308069774668124,-0.2384725605774568
1772662141.253033,0.25,0.01231171724038003,0.06389165542821386,0.009667541641510726,0.06872794333624282,0.4279344393385345,-0.25568671111216895
1772662141.258033,0.25500011444091797,0.012644906943693381,0.06594382535143618,0.0083189666186065,0.06663794066267034,0.41043398464446484,-0.2697150045808452
1772662141.263033,0.25999999046325684,0.012965374575987761,0.06789638156795394,0.006918931017847583,0.06409352645887609,0.3905112433035515,-0.28000712015178325
1772662141.268033,0.2650001049041748,0.01327057189764578,0.06973930238954677,0.005489779254358106,0.0610394643316038,0.36858416431856605,-0.2858303526978954
1772662141.273033,0.26999998092651367,0.013557846061680312,0.07146857858659833,0.004055374059670876,0.05745483280690635,0.34585523941031027,-0.286881038937446
1772662141.278033,0.27500009536743164,0.013824574326682307,0.07308721742596459,0.002636929216092856,0.05334565300039905,0.3237277678732523,-0.28368896871560406
1772662141.283033,0.2799999713897705,0.014068270424125737,0.07460288222490827,0.0012531563850705692,0.04873921948868611,0.303132959788736,-0.2767545662044573
1772662141.288033,0.2850000858306885,0.014286564884321238,0.07602768122993041,-7.721664359024312e-05,0.043658892039100165,0.284959801004428,-0.26607460573216246
1772662141.293033,0.28999996185302734,0.014477108784117128,0.07738080730816221,-0.0013365072157819255,0.03810877995917789,0.2706252156463602,-0.2518581144383365
1772662141.298033,0.2950000762939453,0.014637621360238927,0.07868752090033654,-0.0025123447901426077,0.03210251522435974,0.2613427184348658,-0.23516751487213644
1772662141.303033,0.3000001907348633,0.01476604906544899,0.07997431827687129,-0.003601932000175002,0.02568554104201248,0.25735947530695197,-0.2179174420064789
1772662141.308033,0.30500006675720215,0.014860634252513605,0.081264937998431,-0.0046122274236529036,0.018917037412923072,0.2581239443119406,-0.20205908469558032
1772662141.313033,0.3100001811981201,0.014919932565981411,0.08257794015486532,-0.005555321552685729,0.011859662693561224,0.2626004312868634,-0.18861882580656517
1772662141.318033,0.315000057220459,0.014942837577342634,0.0839260088913401,-0.00644337789451462,0.004581002272244735,0.2696137472949551,-0.17761126836577806
1772662141.323033,0.32000017166137695,0.014928584982019396,0.0853174288488468,-0.007284480325843473,-0.0028505190646477344,0.27828399150134037,-0.16822048626577066
1772662141.328033,0.3250000476837158,0.014876834699291045,0.086757932360496,-0.008080860223703672,-0.010350056545670158,0.2881007023298423,-0.1592759795720398
1772662141.333033,0.3300001621246338,0.01478769219175201,0.0882505392323508,-0.008829684675559168,-0.017828501507807216,0.29852137437095705,-0.14976489037109933
1772662141.338033,0.33500003814697266,0.01466150140524185,0.0897934663089252,-0.00952153280983107,-0.0252381573020321,0.3085854153148791,-0.13836962685438017
1772662141.343033,0.3400001525878906,0.014498733876934984,0.0913794315924471,-0.010139931699198945,-0.032553505661373,0.31719305670438275,-0.12367977787357493
1772662141.348033,0.3450000286102295,0.014300060158748906,0.09299964001326322,-0.010665627512307575,-0.039734743637215804,0.3240416841632233,-0.10513916262172604
1772662141.353033,0.35000014305114746,0.014066317094167318,0.09465078735278502,-0.011078840015138187,-0.046748612916317635,0.33022946790436203,-0.08264250056612249
1772662141.358033,0.35500001907348633,0.013798470914344042,0.09633760658033097,-0.011360959164512269,-0.053569235964655335,0.3373638455091894,-0.05642382987481628
1772662141.363033,0.3600001335144043,0.013497710478181322,0.09806792506912375,-0.01150016173776891,-0.060152087232543984,0.3460636977585559,-0.027840514651328238
1772662141.368033,0.36500000953674316,0.01316552672307024,0.09984819512947132,-0.01149402990951072,-0.06643675102221666,0.35605401206951476,0.001226365651638063
1772662141.373033,0.37000012397766113,0.012803763488020859,0.10168438535065917,-0.011347734660536731,-0.07235264700987623,0.3672380442375693,0.029259049794797543
1772662141.378033,0.375,0.012414649156261443,0.10358279479092207,-0.011073145505445229,-0.07782286635188321,0.37968188805257985,0.05491783101830065
1772662141.383033,0.38000011444091797,0.012000764562553104,0.1055458691796496,-0.010688131660200592,-0.08277691874166769,0.39261487774550546,0.07700276904892715
1772662141.388033,0.38499999046325684,0.011565031268488393,0.10756647545776823,-0.010215784163455768,-0.08714665881294212,0.40412125562372697,0.09446949934896488
1772662141.393033,0.3900001049041748,0.011110711021509666,0.10962887339281202,-0.00968450791376924,-0.09086404939574526,0.4124795870087567,0.10625524993730587
1772662141.398033,0.39499998092651367,0.010641248874375578,0.11171651279463311,-0.009125095388865025,-0.0938924294268176,0.4175278803642177,0.11188250498084287
1772662141.403033,0.40000009536743164,0.01016001943535752,0.11381784734331862,-0.008566462869279555,-0.09624588780361146,0.4202669097371018,0.11172650391709399
1772662141.408033,0.4049999713897705,0.009670172745226874,0.11592794658885255,-0.00803558702075678,-0.09796933802612903,0.4220198491067853,0.10617516970455487
1772662141.413033,0.4100000858306885,0.009174523643463836,0.11804997035927497,-0.00755555665029624,-0.09912982035260769,0.4244047540844842,0.09600607409210807
1772662141.418033,0.41499996185302734,0.008675486810912186,0.1201957151947407,-0.007139350331925143,-0.0998073665103301,0.4291489670931453,0.0832412636742195
1772662141.423033,0.4200000762939453,0.008175128412187673,0.12238180792412384,-0.006789368860969178,-0.10007167974490261,0.43721854587662673,0.06999629419119295
1772662141.428033,0.4250001907348633,0.007675222697156471,0.12462073427525379,-0.0065019468812920304,-0.09998114300624036,0.44778527022598885,0.05748439593542956
1772662141.433033,0.43000006675720215,0.007177370989475192,0.12691371348644814,-0.00627038351110939,-0.09957034153625587,0.45859584223887057,0.04631267403652798
1772662141.438033,0.4350001811981201,0.006683169563900052,0.1292545362631251,-0.0060877744507649555,-0.098840285115028,0.4681645553353912,0.03652181206888695
1772662141.443033,0.440000057220459,0.006194195101043941,0.13163830338304655,-0.0059478472767176835,-0.09779489257122215,0.4767534239842903,0.027985434809454448
1772662141.448033,0.44500017166137695,0.005711942465697296,0.13406134234250175,-0.005844243381664036,-0.0964505270693289,0.48460779189104186,0.020720779010729534
1772662141.453033,0.4500000476837158,0.005237865804669608,0.13651506624653892,-0.005772053265697038,-0.0948153322055376,0.49074478080743245,0.014438023193399525
1772662141.458033,0.4550001621246338,0.00477342328623119,0.138987374755596,-0.005728910790193153,-0.09288850368768362,0.4944617018114138,0.008628495100777052
1772662141.463033,0.46000003814697266,0.00432021058309063,0.14147080066442358,-0.0057154354130289015,-0.09064254062811204,0.4966851817655144,0.002695075432850338
1772662141.468033,0.4650001525878906,0.003880076762531025,0.14396489563843431,-0.005736088629622854,-0.08802676411192108,0.4988189948021457,-0.0041306433187904635
1772662141.473033,0.4700000286102295,0.003455014682180531,0.14646825150788256,-0.005797313926720081,-0.08501241607009884,0.5006711738896498,-0.012245059419445294
1772662141.478033,0.47500014305114746,0.003047036710183105,0.1489697134213934,-0.005903609455398561,-0.08159559439948522,0.500292382702165,-0.021259105735695966
1772662141.483033,0.48000001907348633,0.0026581621866768644,0.151452453244316,-0.006055380601826124,-0.07777490470124811,0.49654796458452083,-0.03035422928551263
1772662141.488033,0.4850001335144043,0.002290371938747558,0.15390730402580524,-0.006250204499418515,-0.07355804958586129,0.49097015629784985,-0.0389647795184782
1772662141.493033,0.49000000953674316,0.0019455363940447147,0.1563365154702768,-0.0064857409259300065,-0.06896710894056861,0.4858422888943141,-0.04710728530229835
1772662141.498033,0.49500012397766113,0.0016253870272325893,0.15874634259594098,-0.006760211646155223,-0.06402987336242506,0.4819654251328379,-0.054894144045043405
1772662141.503033,0.5,0.0013315151101209108,0.16114417646665177,-0.007069955728953848,-0.05877438342233569,0.47956677414216,-0.061948816559724854
1772662141.508033,0.505000114440918,0.0010654723255239425,0.16354206930380344,-0.007408885320484486,-0.05320855691939365,0.47957856743033145,-0.06778591830612754
1772662141.513033,0.5099999904632568,0.0008288764647146124,0.16595557500586575,-0.007771060578266954,-0.047319172161866006,0.48270114041246187,-0.07243505155649366
1772662141.518033,0.5150001049041748,0.0006232822257002505,0.16839429791538726,-0.008151717316309953,-0.04111884780287235,0.4877445819043032,-0.0761313476086
1772662141.523033,0.5199999809265137,0.00045002445837677787,0.17085437887738794,-0.008546641222946266,-0.03465155346469453,0.4920161924001374,-0.07898478132726257
1772662141.528033,0.5250000953674316,0.0003102500044973366,0.17332369320071464,-0.008953653620372008,-0.027954890775888246,0.49386286466534035,-0.08140247948514842
1772662141.533033,0.5299999713897705,0.00020488643357223797,0.1757935094168561,-0.009374473300649878,-0.021072714185019728,0.4939632432282921,-0.08416393605557412
1772662141.538033,0.5350000858306885,0.00013449497077034793,0.17826201636527497,-0.009815150927101961,-0.014078292560378012,0.4937013896837738,-0.08813552529041672
1772662141.543033,0.5399999618530273,9.918763425546923e-05,0.1807284686236044,-0.010284467631684571,-0.007061467302975741,0.49329045166588664,-0.09386334091652218
1772662141.548033,0.5450000762939453,9.86067240386125e-05,0.18319138586765804,-0.01078882859396894,-0.00011618204337134584,0.4925834488107306,-0.10087219245687379
1772662141.553033,0.5500001907348633,0.00013201333825609468,0.18565676981640405,-0.011328992401405112,0.00668132284349644,0.4930767897492003,-0.1080327614872344
1772662141.558033,0.5550000667572021,0.0001984106610692127,0.18814256511665065,-0.011900557136994103,0.013279464562623609,0.4971590600493171,-0.11431294711779835
1772662141.563033,0.5600001811981201,0.0002965589418045274,0.19066923972730926,-0.012493296301095318,0.01962965614706294,0.5053349221317217,-0.11854783282024318
1772662141.568033,0.565000057220459,0.00042506114837439113,0.19324843671659286,-0.013093446439315684,0.025700441313972734,0.5158393978567226,-0.1200300276440732
1772662141.573033,0.570000171661377,0.0005825511280691191,0.19588188780816904,-0.013690942655224508,0.03149799593894559,0.5266902183152348,-0.11949924318176475
1772662141.578033,0.5750000476837158,0.000767738648333518,0.19856580990150116,-0.014282757907985324,0.03703750405287979,0.5367844186664276,-0.11836305055216333
1772662141.583033,0.5800001621246338,0.0009792542571414988,0.201291046441316,-0.01487081313679728,0.04230312176159615,0.545047307962972,-0.11761104576239124
1772662141.588033,0.5850000381469727,0.0012154524371946758,0.20403831838358524,-0.01545948206658162,0.04723963601063538,0.5494543884538486,-0.11773378595686822
1772662141.593033,0.5900001525878906,0.0014744053654522813,0.2067786830683359,-0.01605377229746112,0.0517905856515211,0.5480729369501339,-0.11885804617590004
1772662141.598033,0.5950000286102295,0.0017540839201198857,0.209484446577959,-0.016658028979293745,0.05593571093352085,0.5411527019246205,-0.12085133636652487
1772662141.603033,0.6000001430511475,0.0020524481273884827,0.21214022018196113,-0.017274916473152317,0.05967284145371941,0.5311547208004272,-0.12337749877171438
1772662141.608033,0.6050000190734863,0.0023674569860882176,0.2147435447444283,-0.01790461276101225,0.06300177173994699,0.5206649124934325,-0.12593925757198643
1772662141.613033,0.6100001335144043,0.002697155043451598,0.21729972097015354,-0.01854492889977535,0.06593961147267609,0.5112352451450497,-0.12806322775262033
1772662141.618033,0.6150000095367432,0.00303974143372429,0.2198213666764315,-0.019192909351162177,0.06851727805453842,0.5043291412555952,-0.129596090277365
1772662141.623033,0.6200001239776611,0.0033935716096544174,0.22233014330785897,-0.019846620786459494,0.07076603518602552,0.5017553262854925,-0.13074228705946314
1772662141.628033,0.625,0.003757162872675423,0.22484965550801045,-0.02050552727604134,0.07271825260420108,0.5039024400302943,-0.13178129791636942
1772662141.633033,0.630000114440918,0.004129180123010659,0.22739306613401492,-0.021170519416112258,0.07440345006704713,0.5086821252008944,-0.13299842801418296
1772662141.638033,0.6349999904632568,0.00450836629696814,0.22995940260088074,-0.02184241299633475,0.07583723479149629,0.5132672933731651,-0.1343787160444985
1772662141.643033,0.6400001049041748,0.0048934918997924105,0.23253963526874574,-0.022517953303245093,0.07702512056485412,0.516046533572998,-0.1351080613820687
1772662141.648033,0.6449999809265137,0.005283348598986436,0.23512193716082028,-0.023188177195485295,0.07797133983880518,0.5164603784149069,-0.13404477844804058
1772662141.653033,0.6500000953674316,0.005676742456754717,0.23769145500423303,-0.023840111141293363,0.07867877155365605,0.5139035686825518,-0.1303867891616134
1772662141.658033,0.6549999713897705,0.006072531318847757,0.2402306778242233,-0.02445863674697901,0.0791577724186081,0.5078445639980583,-0.12370512113712881
1772662141.663033,0.6600000858306885,0.006469679035720154,0.24272501324299992,-0.025028337540233588,0.07942954337447942,0.498867083755324,-0.11394015865091575
1772662141.668033,0.6649999618530273,0.006867243044294234,0.24516850365714118,-0.02553471195237476,0.07951280171481605,0.4886980828282537,-0.10127488242823468
1772662141.673033,0.6700000762939453,0.00726440078656313,0.2475628763718437,-0.02596551136901953,0.07943154845377895,0.47887454294050635,-0.08615988332895429
1772662141.678033,0.6750001907348633,0.007660525157734707,0.2499116186539962,-0.026312633963071878,0.07922487423431539,0.46974845643049623,-0.06942451881046936
1772662141.683033,0.6800000667572021,0.008055152934826879,0.2522186027075166,-0.026571695767946293,0.07892555541843443,0.46139681070408006,-0.05181236097488323
1772662141.688033,0.6850001811981201,0.008447894149817036,0.2544929464914918,-0.026741794882413884,0.07854824299803159,0.4548687567950327,-0.03401982289351867
1772662141.693033,0.690000057220459,0.008838406092595603,0.25674905949882776,-0.0268270834917733,0.07810238855571326,0.45122260146719767,-0.017057721871883005
1772662141.698033,0.695000171661377,0.009226420277353887,0.25900091120349444,-0.026835128075435137,0.07760283695165693,0.45037034093333705,-0.0016089167323669468
1772662141.703033,0.7000000476837158,0.009611770732916382,0.2612608367069158,-0.026774610387432674,0.07707009111249902,0.45198510068426795,0.012103537600492468
1772662141.708033,0.7050001621246338,0.0099944038770081,0.26354110325648633,-0.026657147304416137,0.07652662881834346,0.4560533099141103,0.023492616603307225
1772662141.713033,0.7100000381469727,0.010374379280961245,0.265850631750839,-0.026498756721949956,0.07599508079062883,0.4619056988705347,0.03167811649323593
1772662141.718033,0.7150001525878906,0.01075181317669284,0.2681892666797059,-0.026317666750199323,0.0754867791463189,0.46772698577337957,0.03621799435012672
1772662141.723033,0.7200000286102295,0.01112678188534509,0.2705461334359619,-0.026131075090406904,0.07499374173044994,0.47137335125120366,0.03731833195848372
1772662141.728033,0.7250001430511475,0.011499295282162432,0.27290434580323997,-0.025953314174833115,0.07450267936346859,0.4716424734556169,0.03555218311475796
1772662141.733033,0.7300000190734863,0.011869246133280286,0.27524744394412165,-0.025794591958857457,0.07399017022357085,0.4686196281763373,0.031744443195131825
1772662141.738033,0.7350001335144043,0.012236309496316945,0.27756150156088893,-0.025658847354944978,0.07341267260733188,0.46281152335345926,0.027148920782495978
1772662141.743033,0.7400000095367432,0.012599989270353206,0.2798342124250395,-0.025542920689250376,0.072735954807252,0.454542172830109,0.023185333138920655
1772662141.748033,0.7450001239776611,0.012959726862150574,0.2820559263408975,-0.02543908120983291,0.07194751835947366,0.4443427831716038,0.02076789588349329
1772662141.753033,0.75,0.013314911677214741,0.2842233659213737,-0.025339535694151847,0.07103696301283322,0.43348791609524073,0.019909103136212504
1772662141.758033,0.755000114440918,0.013664940416575207,0.28634189457346537,-0.025240418567044936,0.0700057478720933,0.4237057304183297,0.019823425421382473
1772662141.763033,0.7599999904632568,0.01400937061146127,0.2884237913409867,-0.0251426825475265,0.06888603897721268,0.4163793535042681,0.019547203903687544
1772662141.768033,0.7650001049041748,0.01434799987428799,0.2904860646662647,-0.025050101388478966,0.06772585256534377,0.41245466505559586,0.01851623180950661
1772662141.773033,0.7699999809265137,0.014680807737009024,0.292548997968482,-0.024966713169467303,0.06656157254420701,0.4125866604434615,0.01667764380233263
1772662141.778033,0.7750000953674316,0.015007876222627359,0.2946321200824225,-0.02489508835486358,0.065413697123667,0.4166244227881047,0.014324962920744543
1772662141.783033,0.7799999713897705,0.015329385326199488,0.29674994364962065,-0.02483643147149242,0.06430182071442585,0.42356471343963176,0.011731376674231577
1772662141.788033,0.7850000858306885,0.015645608698755736,0.2989116388517986,-0.02479180879358178,0.06324467451124963,0.43233904043559446,0.008924535582128476
1772662141.793033,0.7899999618530273,0.015956886064976278,0.3011229657200116,-0.024763649716593564,0.06225547324410835,0.44226537364260843,0.005631815397642996
1772662141.798033,0.7950000762939453,0.016263608881275794,0.30338763873639546,-0.024757256991066543,0.06134456325990296,0.4529346032767698,0.001278545105404016
1772662141.803033,0.8000001907348633,0.016566189999486457,0.30570723937074434,-0.024779980157317305,0.06051622364213254,0.46392012686977446,-0.004544633250152326
1772662141.808033,0.8050000667572021,0.016865080409832017,0.30808056215618046,-0.024838620935702205,0.05977808206911156,0.47466455708722305,-0.011728155676980285
1772662141.813033,0.8100001811981201,0.017160759899696704,0.3105035299536936,-0.024937246258169815,0.059135897972937765,0.48459355950262917,-0.019725064493521703
1772662141.818033,0.815000057220459,0.01745354474802856,0.3129686570893109,-0.0250746041306044,0.058556969666371236,0.4930254271234498,-0.027471574486916873
1772662141.823033,0.820000171661377,0.01774347910433718,0.31546395979789993,-0.025244018930313722,0.05798687126172377,0.49906054171780845,-0.03388295994186433
1772662141.828033,0.8250000476837158,0.01803045623770987,0.31797380527863056,-0.025436623199736153,0.05739542667453758,0.5019690961461296,-0.03852085388448612
1772662141.833033,0.8300001621246338,0.018314299388612603,0.3204824160865857,-0.02564242638327153,0.0567686301805465,0.5017221615910217,-0.04116063670707473
1772662141.838033,0.8350000381469727,0.01859482335429411,0.32297690352127334,-0.025851177009156484,0.056104793136301664,0.4988974869375368,-0.041750125176991455
1772662141.843033,0.8400001525878906,0.018871967669171895,0.32544712095469575,-0.026055347966278272,0.05542886297555677,0.4940434866844824,-0.040834191424357826
1772662141.848033,0.8450000286102295,0.01914586906607018,0.32788552826967016,-0.026249802037917172,0.05478027937965697,0.48768146299488113,-0.03889081432777989
1772662141.853033,0.8500001430511475,0.019416923322792986,0.33029059648477904,-0.026430907687902246,0.05421085134456134,0.4810136430217785,-0.036221129997014524
1772662141.858033,0.8550000190734863,0.019685802652842997,0.3326691624286974,-0.026598451522646574,0.053775866010001984,0.47571318878366137,-0.033508766948865336
1772662141.863033,0.8600001335144043,0.019953336370245708,0.33503336380935783,-0.026754158207527166,0.05350674348054205,0.47284027613208796,-0.031141336976118417
1772662141.868033,0.8650000095367432,0.020220483104792603,0.3373967119867115,-0.026899069170807453,0.05342934690937869,0.47266963547073815,-0.028982192656057473
1772662141.873033,0.8700001239776611,0.02048836437362115,0.33977374539585053,-0.027035097815026166,0.05357625376570941,0.47540668182780654,-0.02720572884374273
1772662141.878033,0.875,0.020758140007970403,0.34217998891235907,-0.027165944324166774,0.05395512686985105,0.48124870330171104,-0.026169301828122018
1772662141.883033,0.880000114440918,0.02103091426465563,0.34462827383550565,-0.027296729554174202,0.054554851337045,0.48965698462931095,-0.026157046001485763
1772662141.888033,0.8849999904632568,0.021307763518306523,0.3471249533676082,-0.02743618819169092,0.055369850730178874,0.49933590642050196,-0.02789172750334404
1772662141.893033,0.8900001049041748,0.021589725939735547,0.3496711733753614,-0.0275979468348272,0.05639248428580464,0.5092440015506489,-0.032351728627255945
1772662141.898033,0.8949999809265137,0.02187775492755754,0.35226667358909547,-0.027798219616918435,0.05760579756439892,0.5191000427468158,-0.040054556418247345
1772662141.903033,0.9000000953674316,0.022172597953188412,0.35491190124075994,-0.02805291497937301,0.058968605126174384,0.5290455303328903,-0.050939072490914866
1772662141.908033,0.9049999713897705,0.0224746307364157,0.35760722144682144,-0.028374892632436675,0.06040655664545782,0.5390640412123014,-0.06439553061273258
1772662141.913033,0.9100000858306885,0.022783861157984208,0.3603494062920179,-0.028771379884886927,0.061846084313701616,0.5484369690392943,-0.07929745049005062
1772662141.918033,0.9149999618530273,0.023099966052019544,0.36313093642553457,-0.029243615458057527,0.06322097880706742,0.5563060267033384,-0.09444711463411994
1772662141.923033,0.9200000762939453,0.02342216873564084,0.36594327588445347,-0.02978762168319235,0.06444053672425917,0.5624678917837778,-0.10880124502696487
1772662141.928033,0.9250001907348633,0.02374925075837018,0.3687758843212318,-0.030395238194576093,0.06541640454586739,0.5665216873556721,-0.12152330227674848
1772662141.933033,0.9300000667572021,0.02407977857086544,0.371613429563695,-0.03105762217620015,0.06610556249905278,0.5675090484926357,-0.13247679632481196
1772662141.938033,0.9350001811981201,0.024412214238404558,0.3744391895326669,-0.031768735494348076,0.06648713350782366,0.565151993794387,-0.1422226636295847
1772662141.943033,0.940000057220459,0.024744975095447416,0.3772384294492032,-0.03252616766693758,0.06655217140857145,0.5598479833072645,-0.15148643451790197
1772662141.948033,0.945000171661377,0.025076622603518832,0.37999679687916577,-0.03333115745661105,0.06632950161428341,0.5516734859925091,-0.16099795793469238
1772662141.953033,0.9500000476837158,0.02540595835920381,0.382699664581552,-0.034185213137044285,0.06586715113699533,0.5405735404772535,-0.17081113608664714
1772662141.958033,0.9550001621246338,0.025732008908998336,0.3853338283753403,-0.03508404170217681,0.06521010995890518,0.5268327587576562,-0.17976571302650574
